Rank,Release Group,Worldwide,Domestic,Domestic %,Foreign,Foreign %,Year
3738,Crazy/Beautiful,19937988,16937988,0.8495334634567941,3000000,0.15046653654320585,2001
3739,Ballistic: Ecks vs. Sever,19924033,14307963,0.7181258432968868,5616070,0.2818741567031133,2002
3740,Get Over It,19900366,11576464,0.5817211603042879,8323902,0.4182788396957121,2001
3741,Jaane Tu,19852786,604037,0.030425805224516097,19248749,0.9695741947754839,2008
3742,Blindness,19844979,3351751,0.1688966765850445,16493228,0.8311033234149555,2008
3743,Lorelei: The Witch of the Pacific Ocean,19806585,0,0.0,19806585,1.0,2005
3744,Trick the Movie: Psychic Battle Royale,19795115,0,0.0,19795115,1.0,2010
3745,Ice 2,19788995,0,0.0,19788995,1.0,2020
3746,The Diving Bell and the Butterfly,19780116,6003227,0.3034980684643103,13776889,0.6965019315356897,2007
3747,Two Days in Paris,19776159,4433994,0.22420905899876714,15342165,0.7757909410012328,2007
3748,Hello Ghost,19774455,0,0.0,19774455,1.0,2010
3749,Summer Catch,19772447,19753553,0.9990444278343494,18894,0.0009555721656505136,2001
3750,The Perfect Man,19770475,16535005,0.8363483932480125,3235470,0.1636516067519875,2005
3751,Thomas and the Magic Railroad,19748009,15933506,0.8068411352253283,3814503,0.1931588647746717,2000
3752,Another Year,19722766,3205706,0.1625383579564854,16517060,0.8374616420435146,2010
3753,Solomon Kane,19652185,0,0.0,19652185,1.0,2009
3754,Youth in Revolt,19651093,15281286,0.7776303333356572,4369807,0.2223696666643428,2010
3755,Amelia,19643086,14246488,0.7252673027038623,5396598,0.2747326972961377,2009
3756,Don,19640129,2223961,0.11323555970533594,17416168,0.8867644402946641,2006
3757,Shackleton's Antarctic Adventure,19613216,15553324,0.7930022287013002,4059892,0.2069977712986998,2001
3758,Drop,19611028,0,0.0,19611028,1.0,2009
3759,Marrying the Mafia III,19606487,0,0.0,19606487,1.0,2006
3760,S1m0ne,19576023,9688676,0.49492565471546496,9887347,0.5050743452845351,2002
3761,Hot Summer Days,19573451,0,0.0,19573451,1.0,2010
3762,Soul Snatcher,19561221,0,0.0,19561221,1.0,2020
3763,View from the Top,19526014,15614000,0.7996511730453537,3912014,0.20034882695464626,2003
3764,Il cosmo sul comò,19494191,0,0.0,19494191,1.0,2008
3765,High Security Vacation,19487557,0,0.0,19487557,1.0,2009
3766,The Lion King 2002 IMAX Release,19486215,15686215,0.8049903483051993,3800000,0.19500965169480067,2002
3767,2046,19470239,1444588,0.0741946721866126,18025651,0.9258053278133874,2004
3768,Vanity Fair,19463185,16136476,0.8290768443088836,3326709,0.17092315569111632,2004
3769,Buried,19439764,1044143,0.05371171172654154,18395621,0.9462882882734585,2010
3770,The Turning,19428853,15472775,0.7963812892094042,3956078,0.20361871079059582,2020
3771,Kamen Rider Decade: All Riders vs. Dai-Shocker,19418091,0,0.0,19418091,1.0,2009
3772,Get Carter,19412993,14967182,0.7709878636436948,4445811,0.2290121363563053,2000
3773,The Specials,19363826,0,0.0,19363826,1.0,2019
3774,Tuck Everlasting,19344615,19161999,0.9905598534786038,182616,0.009440146521396265,2002
3775,Rock Star,19334145,17008282,0.8797017918299465,2325863,0.12029820817005354,2001
3776,Ballad,19328678,0,0.0,19328678,1.0,2009
3777,Duplex,19322135,9692135,0.5016078709728505,9630000,0.4983921290271494,2003
3778,The White Ribbon,19319671,2222862,0.115056928246863,17096809,0.884943071753137,2009
3779,Celda 211,19300483,0,0.0,19300483,1.0,2009
3780,Deep Blue,19288261,132261,0.006857072288683775,19156000,0.9931429277113162,2003
3781,Mapado,19286223,0,0.0,19286223,1.0,2005
3782,O,19260537,16025437,0.8320347973683184,3235100,0.16796520263168155,2001
3783,The Servant,19259164,0,0.0,19259164,1.0,2010
3784,Fate/Stay Night: Heaven's Feel - III. Spring Song,19252497,200000,0.010388262883510644,19052497,0.9896117371164893,2020
3785,Half Past Dead,19233280,15567860,0.809423041727672,3665420,0.19057695827232796,2002
3786,Windstruck,19225992,0,0.0,19225992,1.0,2004
3787,Martin Lawrence Live: Runteldat,19184820,19184820,1.0,0,0.0,2002
3788,Lyubov 2 Morkov,19171562,0,0.0,19171562,1.0,2008
3789,How to Lose Friends & Alienate People,19152009,2778752,0.14508932196094937,16373257,0.8549106780390506,2008
3790,The Weather Man,19126398,12482775,0.6526464104741521,6643623,0.347353589525848,2005
3791,Norwegian Wood,19115721,13000,0.000680068515333531,19102721,0.9993199314846665,2010
3792,Bhool Bhulaiyaa,19073095,1097797,0.05755736025013245,17975298,0.9424426397498675,2007
3793,Always Miss You,19015465,91884,0.0048320669518205316,18923581,0.9951679330481795,2019
3794,A Mighty Heart,19008745,9176787,0.4827665897985375,9831958,0.5172334102014625,2007
3795,Stillwater,18956329,14465535,0.7630979078280399,4490794,0.2369020921719601,2021
3796,Akeelah and the Bee,18948425,18848430,0.9947227803893991,99995,0.005277219610600881,2006
3797,The Corsican File,18922216,0,0.0,18922216,1.0,2004
3798,The Man Who Wasn't There,18916623,7504257,0.3967017263070687,11412366,0.6032982736929313,2001
3799,The Curse of the Jade Scorpion,18914307,7517191,0.3974341222229289,11397116,0.602565877777071,2001
3800,Feardotcom,18902015,13258249,0.7014198750768106,5643766,0.2985801249231894,2002
3801,The Pioneer,18900000,0,0.0,18900000,1.0,2021
3802,An Officer and a Spy,18878658,0,0.0,18878658,1.0,2019
3803,Head Over Heels,18876082,0,0.0,18876082,1.0,2010
3804,The Wild Guys 4,18873863,0,0.0,18873863,1.0,2007
3805,Kitaro,18856642,0,0.0,18856642,1.0,2007
3806,The Counterfeiters,18814713,5488570,0.291716913247627,13326143,0.708283086752373,2007
3807,The Green Knight,18769943,17173321,0.9149373016210012,1596622,0.08506269837899881,2021
3808,Swing Girls,18758613,0,0.0,18758613,1.0,2004
3809,A Mighty Wind,18750246,17781006,0.948307878200638,969240,0.051692121799361994,2003
3810,Crayon Shin-chan: Honeymoon Hurricane - The Lost Hiroshi,18738951,0,0.0,18738951,1.0,2019
3811,Mobile Suit Gundam: Hathaway,18731309,0,0.0,18731309,1.0,2021
3812,Look at Me,18729751,1737308,0.09275659884640218,16992443,0.9072434011535978,2004
3813,Iznogoud- Caliph Instead of the Caliph,18725588,0,0.0,18725588,1.0,2005
3814,Detective Conan: Strategy Above the Depths,18723952,0,0.0,18723952,1.0,2005
3815,3000 Miles to Graceland,18720175,15749959,0.8413360986208729,2970216,0.15866390137912706,2001
3816,Sinkhole,18676238,0,0.0,18676238,1.0,2021
3817,The Ninth Gate,18661336,18661336,1.0,0,0.0,2000
3818,Greta,18653107,10532219,0.56463617562479,8120888,0.43536382437521,2019
3819,Peppa Celebrates Chinese New Year,18653040,131225,0.0070350462980833155,18521815,0.9929649537019167,2019
3820,Waiting...,18637690,16124543,0.8651578065736687,2513147,0.13484219342633127,2005
3821,Max Keeble's Big Move,18634654,17294293,0.9280715917773413,1340361,0.07192840822265871,2001
3822,"Godzilla, Mothra and King Ghidorah: Giant Monsters All-Out Attack",18623382,0,0.0,18623382,1.0,2001
3823,An Unfinished Life,18618284,8586392,0.46118063297347917,10031892,0.5388193670265208,2005
3824,My Father and My Son,18612999,0,0.0,18612999,1.0,2005
3825,De-Lovely,18611951,13456633,0.7230103388946167,5155318,0.2769896611053833,2004
3826,Ho voglia di te,18594142,0,0.0,18594142,1.0,2007
3827,Empire,18591272,17600423,0.9467035391661205,990849,0.05329646083387947,2002
3828,Keeping Mum,18575768,1619466,0.0871816443874622,16956302,0.9128183556125378,2005
3829,See No Evil,18564467,15032800,0.8097620039401078,3531667,0.19023799605989228,2006
3830,Black Christmas,18529730,10429730,0.5628646504833044,8100000,0.4371353495166956,2019
3831,Turetskiy gambit,18520000,0,0.0,18520000,1.0,2005
3832,Saawariya,18513120,885574,0.04783494084195425,17627546,0.9521650591580457,2007
3833,My Baby's Daddy,18490423,17669317,0.955592903418164,821106,0.044407096581835906,2004
3834,Hanbando,18483140,0,0.0,18483140,1.0,2006
3835,Loser,18404706,15618626,0.848621325437092,2786080,0.151378674562908,2000
3836,Bandidas,18381890,0,0.0,18381890,1.0,2006
3837,As It Is in Heaven,18318233,0,0.0,18318233,1.0,2005
3838,The World's Fastest Indian,18297690,5128124,0.28026073236567023,13169566,0.7197392676343298,2005
3839,Quai des illusions,18291248,0,0.0,18291248,1.0,2004
3840,Friends with Money,18245244,13368437,0.7327080416134747,4876807,0.26729195838652525,2006
3841,Daddy Day Camp,18197398,13235267,0.7273164548030439,4962131,0.2726835451969562,2007
3842,Antitrust,18195610,11328094,0.6225729173135718,6867516,0.3774270826864282,2001
3843,My Boss's Daughter,18191005,15550605,0.8548513399891869,2640400,0.14514866001081303,2003
3844,Voice of a Murderer,18160598,0,0.0,18160598,1.0,2007
3845,All the Pretty Horses,18133495,15540353,0.8569971205219954,2593142,0.14300287947800466,2000
3846,Takizawa Enbujo Zero,18091395,0,0.0,18091395,1.0,2020
3847,Krrish,18041250,1430721,0.07930276449802535,16610529,0.9206972355019747,2006
3848,The Country Bears,18012097,16990825,0.9433007716980427,1021272,0.05669922830195729,2002
3849,Quills,17989227,7065332,0.3927535074186345,10923895,0.6072464925813655,2000
3850,Night Watch 2005 Re-release,17939389,1502188,0.08373685413700545,16437201,0.9162631458629945,2005
3851,"Carry On, Munna Bhai",17897527,2217562,0.12390326328324577,15679965,0.8760967367167543,2006
3852,My Tutor Friend,17896209,0,0.0,17896209,1.0,2003
3853,Flyboys,17834865,13090630,0.7339909777842445,4744235,0.2660090222157555,2006
3854,The New World,17823920,0,0.0,17823920,1.0,2003
3855,Battle of the Warriors,17812601,0,0.0,17812601,1.0,2006
3856,Jail Breakers,17797711,0,0.0,17797711,1.0,2002
3857,The Last Kiss,17720347,1048950,0.05919466475458974,16671397,0.9408053352454102,2002
3858,Joyeux Noel,17709155,1054361,0.059537623336630124,16654794,0.9404623766633698,2005
3859,The Promised Neverland,17698106,0,0.0,17698106,1.0,2020
3860,Memories of Tomorrow,17696020,140200,0.007922685440002894,17555820,0.9920773145599971,2006
3861,Grave Decisions,17685834,0,0.0,17685834,1.0,2006
3862,You Are My Sunshine,17650142,0,0.0,17650142,1.0,2005
3863,Kaiji: Final Game,17645779,0,0.0,17645779,1.0,2020
3864,Palais royal!,17612135,0,0.0,17612135,1.0,2005
3865,Hitman: Agent Jun,17601351,0,0.0,17601351,1.0,2020
3866,Orchestra Seats,17574836,2044858,0.11635146979465413,15529978,0.8836485302053458,2006
3867,Deliver Us from Eva,17573594,17573594,1.0,0,0.0,2003
3868,Roll Bounce,17500866,17380866,0.9931431964566781,120000,0.006856803543321799,2005
3869,Annapolis,17496992,17127992,0.9789106607581464,369000,0.021089339241853685,2006
3870,Rebound,17492014,16809014,0.9609536100302687,683000,0.03904638996973133,2005
3871,Bo Gia,17480489,350000,0.020022323174140037,17130489,0.97997767682586,2021
3872,"Paris, je t'aime",17471727,4899278,0.2804117761226466,12572449,0.7195882238773534,2006
3873,A Guy Thing,17432163,15545431,0.8917671891893163,1886732,0.10823281081068367,2003
3874,Frailty,17423030,13110448,0.7524780706914929,4312582,0.2475219293085072,2002
3875,Stormy Night,17379776,0,0.0,17379776,1.0,2005
3876,The Matador,17347231,12594698,0.7260350657692862,4752533,0.27396493423071383,2005
3877,Would I Lie to You? 2,17317084,0,0.0,17317084,1.0,2003
3878,The Importance of Being Earnest,17290970,8384929,0.4849310940913089,8906041,0.515068905908691,2002
3879,Gintama: The Final,17244651,0,0.0,17244651,1.0,2021
3880,Promising Young Woman,17122775,6460965,0.3773316533097001,10661810,0.6226683466902999,2020
3881,Digimon Adventure: Last Evolution Kizuna,17068434,0,0.0,17068434,1.0,2020
3882,Kinsey,17050017,10254979,0.6014644442876509,6795038,0.39853555571234917,2004
3883,Kung Pow: Enter the Fist,16994625,16037962,0.9437079076472709,956663,0.056292092352729174,2002
3884,Dead Weight,16987957,0,0.0,16987957,1.0,2002
3885,The Dry,16984586,364237,0.021445150326301742,16620349,0.9785548496736982,2021
3886,Bye Bye Morons,16955173,0,0.0,16955173,1.0,2020
3887,Jason X,16951798,13121555,0.7740509295828089,3830243,0.22594907041719114,2001
3888,Catch That Kid,16951702,16703799,0.9853759227244556,247903,0.014624077275544368,2004
3889,Sugar & Spice,16908947,13305101,0.7868675086627216,3603846,0.21313249133727843,2001
3890,Material Girls,16907725,11449638,0.677183831650917,5458087,0.32281616834908305,2006
3891,Zhara,16877870,0,0.0,16877870,1.0,2006
3892,Life or Something Like It,16872671,14448589,0.8563308678276249,2424082,0.1436691321723751,2002
3893,Aegis,16869261,0,0.0,16869261,1.0,2005
3894,The Good Girl,16856124,14018296,0.8316440956414417,2837828,0.16835590435855835,2002
3895,Femme Fatale,16838910,6630252,0.3937459134825235,10208658,0.6062540865174765,2002
3896,House of 1000 Corpses,16829545,12634962,0.7507607603176437,4194583,0.24923923968235623,2003
3897,Paparazzi,16796512,15714234,0.9355653126077604,1082278,0.06443468739223954,2004
3898,House of Sand and Fog,16763804,13040288,0.7778835877584825,3723516,0.22211641224151749,2003
3899,Baaghi 3,16726510,721439,0.043131472136147944,16005071,0.956868527863852,2020
3900,Dogville,16680836,1535286,0.0920389121984054,15145550,0.9079610878015946,2003
3901,CyberWorld,16653900,11253900,0.6757516257453209,5400000,0.32424837425467906,2000
3902,Digimon: The Movie,16643191,9631153,0.5786842799556888,7012038,0.4213157200443112,2000
3903,The Dish,16575074,2552992,0.1540259790092038,14022082,0.8459740209907962,2000
3904,They,16446271,12840842,0.7807752894257914,3605429,0.2192247105742086,2002
3905,The Powerpuff Girls Movie,16426471,11412414,0.6947575045181646,5014057,0.3052424954818354,2002
3906,The Magdalene Sisters,16373112,306989,0.018749581631152343,16066123,0.9812504183688476,2002
3907,One Missed Call,16367880,0,0.0,16367880,1.0,2004
3908,"Nin x Nin: Ninja Hattori-kun, the Movie",16351134,0,0.0,16351134,1.0,2004
3909,Italian for Beginners,16349568,4544753,0.27797388897370257,11804815,0.7220261110262974,2000
3910,The Emperor's Club,16318449,14118751,0.865201772545908,2199698,0.13479822745409198,2002
3911,Rabbit-Proof Fence,16217411,6199600,0.38228050087649623,10017811,0.6177194991235038,2002
3912,Caché (Hidden),16197824,3647381,0.22517722133540902,12550443,0.774822778664591,2005
3913,Just Visiting,16176732,4781539,0.2955812706793931,11395193,0.7044187293206069,2001
3914,Birthday Girl,16171098,5142576,0.31801031692467635,11028522,0.6819896830753236,2002
3915,Iris,16153953,5594617,0.3463311426002044,10559336,0.6536688573997956,2001
3916,To Be and to Have,16063920,777129,0.04837729520565341,15286791,0.9516227047943466,2002
3917,I Still Believe,16060123,9868521,0.614473562873709,6191602,0.385526437126291,2020
3918,Doraemon: Nobita and the Robot Kingdom,16053687,0,0.0,16053687,1.0,2002
3919,What the #$*! Do We (K)now!?,15998178,10942306,0.6839720123129022,5055872,0.3160279876870979,2004
3920,Upon the Magic Roads,15990882,0,0.0,15990882,1.0,2021
3921,Before Sunset,15936507,5820649,0.3652399487541404,10115858,0.6347600512458595,2004
3922,Freaky,15920855,9030855,0.5672342974042537,6890000,0.43276570259574626,2020
3923,The Stronghold,15918078,0,0.0,15918078,1.0,2021
3924,Drowning Mona,15906764,15506764,0.974853464853065,400000,0.025146535146934976,2000
3925,Public Enemy,15897574,0,0.0,15897574,1.0,2002
3926,Highlander: Endgame,15843608,12811858,0.8086452277789251,3031750,0.1913547722210749,2000
3927,Lucky Luke and the Daltons,15823762,0,0.0,15823762,1.0,2004
3928,Reminiscence,15800193,3900193,0.24684464297366493,11900000,0.7531553570263351,2021
3929,The Great Yokai War,15787492,0,0.0,15787492,1.0,2005
3930,Kiss Kiss Bang Bang,15785148,4243756,0.26884486607284264,11541392,0.7311551339271574,2005
3931,The Gospel,15778152,15778152,1.0,0,0.0,2005
3932,Lantana,15747450,4623189,0.2935833420649058,11124261,0.7064166579350942,2001
3933,Enigma 2001 Re-release,15705007,4301582,0.27389876362360105,11403425,0.7261012363763989,2001
3934,Facing Windows,15530077,543354,0.03498720579427906,14986723,0.965012794205721,2003
3935,Two Sons of Francisco,15508288,0,0.0,15508288,1.0,2005
3936,With a Friend Like Harry...,15472186,3830441,0.24756947725421605,11641745,0.7524305227457839,2001
3937,Bait,15471969,15325127,0.9905091588536663,146842,0.009490841146333735,2000
3938,Zelary,15461305,330033,0.02134574022050532,15131272,0.9786542597794947,2003
3939,The Greatest Game Ever Played,15431177,15337393,0.9939224337845389,93784,0.006077566215461076,2005
3940,Padre no hay más que uno 2: La llegada de la suegra,15373181,0,0.0,15373181,1.0,2020
3941,Minari,15369975,3110580,0.20238029014360792,12259395,0.7976197098563921,2021
3942,Alex & Emma,15368897,14218698,0.9251606019612207,1150199,0.07483939803877923,2003
3943,Brother,15250594,450594,0.029545996700194106,14800000,0.9704540032998059,2001
3944,Hey Arnold! the Movie,15249308,13728902,0.9002967216610748,1520406,0.09970327833892528,2002
3945,Something About Love,15204017,0,0.0,15204017,1.0,2021
3946,Transamerica,15151744,9015303,0.5950010111047283,6136441,0.40499898889527175,2005
3947,Surviving Christmas,15125687,11663156,0.7710827283415292,3462531,0.22891727165847078,2004
3948,The Dreamers,15121165,2532228,0.1674624937959476,12588937,0.8325375062040524,2003
3949,Boat Trip,15020293,8600126,0.5725671263536604,6420167,0.42743287364633964,2002
3950,Oldboy,14980005,707481,0.0472283553977452,14272524,0.9527716446022548,2003
3951,Undisputed,14946150,12764657,0.8540431482354988,2181493,0.14595685176450124,2002
3952,"Murder, Take One",14915208,0,0.0,14915208,1.0,2005
3953,The Last Trapper,14905929,0,0.0,14905929,1.0,2004
3954,Battle Royale II,14899584,0,0.0,14899584,1.0,2003
3955,Raise Your Voice,14867514,10411980,0.7003174841469798,4455534,0.2996825158530202,2004
3956,Josie and the Pussycats,14866015,14271015,0.9599758240523771,595000,0.040024175947622816,2001
3957,Supernova,14828081,14230455,0.9596963356215817,597626,0.040303664378418216,2000
3958,Soul Plane,14821824,14190750,0.9574226491962123,631074,0.04257735080378771,2004
3959,One Piece: Dead End Adventure,14817006,0,0.0,14817006,1.0,2003
3960,Possession,14815898,10113733,0.6826270672219801,4702165,0.3173729327780199,2002
3961,Out Cold,14782676,13906394,0.940722369887563,876282,0.059277630112437016,2001
3962,The Triplets of Belleville,14776760,7007149,0.47420063667542817,7769611,0.5257993633245718,2003
3963,Most Beautiful Week in My Life,14765033,0,0.0,14765033,1.0,2005
3964,Iron Monkey,14694904,14694904,1.0,0,0.0,2001
3965,The Way Back,14690514,13590514,0.9251217486331655,1100000,0.0748782513668344,2020
3966,Together with You,14687167,1151941,0.07843180376447002,13535226,0.92156819623553,2003
3967,Samurai Commando Mission 1549,14648713,0,0.0,14648713,1.0,2005
3968,Half a Confession,14638660,0,0.0,14638660,1.0,2004
3969,Welcome to Mooseport,14615099,14470947,0.9901367756728846,144152,0.009863224327115403,2004
3970,The Night House,14611542,7107044,0.4863993136384921,7504498,0.5136006863615079,2021
3971,Together,14572229,1034829,0.07101377558642538,13537400,0.9289862244135746,2001
